statistic_yyymm,site_id,family_name,gender,people_total
10506,新竹縣橫山鄉,范,女,127
10506,新竹縣橫山鄉,吳,男,102
10506,新竹縣橫山鄉,吳,女,140
10506,新竹縣橫山鄉,王,男,115
10506,新竹縣橫山鄉,王,女,120
10506,新竹縣橫山鄉,楊,男,99
10506,新竹縣橫山鄉,楊,女,120
10506,新竹縣橫山鄉,戴,男,123
10506,新竹縣橫山鄉,戴,女,88
10506,新竹縣新豐鄉,陳,男,2752
10506,新竹縣新豐鄉,陳,女,2647
10506,新竹縣新豐鄉,黃,男,1692
10506,新竹縣新豐鄉,黃,女,1639
10506,新竹縣新豐鄉,林,男,1633
10506,新竹縣新豐鄉,林,女,1657
10506,新竹縣新豐鄉,張,男,1640
10506,新竹縣新豐鄉,張,女,1534
10506,新竹縣新豐鄉,李,男,1372
10506,新竹縣新豐鄉,李,女,1223
10506,新竹縣新豐鄉,許,男,1230
10506,新竹縣新豐鄉,許,女,1118
10506,新竹縣新豐鄉,徐,男,1270
10506,新竹縣新豐鄉,徐,女,1009
10506,新竹縣新豐鄉,吳,男,1079
10506,新竹縣新豐鄉,吳,女,1069
10506,新竹縣新豐鄉,劉,男,901
10506,新竹縣新豐鄉,劉,女,914
10506,新竹縣新豐鄉,曾,男,771
10506,新竹縣新豐鄉,曾,女,693
10506,新竹縣新豐鄉,鄭,男,692
10506,新竹縣新豐鄉,鄭,女,636
10506,新竹縣新豐鄉,羅,男,700
10506,新竹縣新豐鄉,羅,女,595
10506,新竹縣新豐鄉,彭,男,638
10506,新竹縣新豐鄉,彭,女,633
10506,新竹縣新豐鄉,謝,男,659
10506,新竹縣新豐鄉,謝,女,602
10506,新竹縣新豐鄉,王,男,514
10506,新竹縣新豐鄉,王,女,578
10506,新竹縣新豐鄉,楊,男,519
10506,新竹縣新豐鄉,楊,女,475
10506,新竹縣新豐鄉,邱,男,442
10506,新竹縣新豐鄉,邱,女,417
10506,新竹縣新豐鄉,范,男,445
10506,新竹縣新豐鄉,范,女,414
10506,新竹縣新豐鄉,葉,男,394
10506,新竹縣新豐鄉,葉,女,407
10506,新竹縣新豐鄉,戴,男,410
10506,新竹縣新豐鄉,戴,女,334
10506,新竹縣芎林鄉,劉,男,968
10506,新竹縣芎林鄉,劉,女,767
10506,新竹縣芎林鄉,黃,男,755
10506,新竹縣芎林鄉,黃,女,610
10506,新竹縣芎林鄉,陳,男,654
10506,新竹縣芎林鄉,陳,女,699
10506,新竹縣芎林鄉,林,男,610
10506,新竹縣芎林鄉,林,女,583
10506,新竹縣芎林鄉,張,男,595
10506,新竹縣芎林鄉,張,女,500
10506,新竹縣芎林鄉,彭,男,563
10506,新竹縣芎林鄉,彭,女,464
10506,新竹縣芎林鄉,范,男,340
10506,新竹縣芎林鄉,范,女,257
10506,新竹縣芎林鄉,鄭,男,346
10506,新竹縣芎林鄉,鄭,女,243
10506,新竹縣芎林鄉,羅,男,307
10506,新竹縣芎林鄉,羅,女,237
10506,新竹縣芎林鄉,吳,男,278
10506,新竹縣芎林鄉,吳,女,252
10506,新竹縣芎林鄉,何,男,301
10506,新竹縣芎林鄉,何,女,206
10506,新竹縣芎林鄉,徐,男,253
10506,新竹縣芎林鄉,徐,女,248
10506,新竹縣芎林鄉,鍾,男,294
10506,新竹縣芎林鄉,鍾,女,198
10506,新竹縣芎林鄉,曾,男,220
10506,新竹縣芎林鄉,曾,女,217
10506,新竹縣芎林鄉,楊,男,238
10506,新竹縣芎林鄉,楊,女,193
10506,新竹縣芎林鄉,邱,男,230
10506,新竹縣芎林鄉,邱,女,200
10506,新竹縣芎林鄉,李,男,189
10506,新竹縣芎林鄉,李,女,201
10506,新竹縣芎林鄉,賴,男,222
10506,新竹縣芎林鄉,賴,女,140
10506,新竹縣芎林鄉,葉,男,172
10506,新竹縣芎林鄉,葉,女,153
10506,新竹縣芎林鄉,謝,男,162
10506,新竹縣芎林鄉,謝,女,160
10506,新竹縣寶山鄉,陳,男,595
10506,新竹縣寶山鄉,陳,女,566
10506,新竹縣寶山鄉,黃,男,519
10506,新竹縣寶山鄉,黃,女,385
10506,新竹縣寶山鄉,林,男,320
10506,新竹縣寶山鄉,林,女,341
10506,新竹縣寶山鄉,張,男,328
10506,新竹縣寶山鄉,張,女,319
10506,新竹縣寶山鄉,江,男,375
10506,新竹縣寶山鄉,江,女,260
10506,新竹縣寶山鄉,李,男,304
10506,新竹縣寶山鄉,李,女,291
10506,新竹縣寶山鄉,劉,男,254
10506,新竹縣寶山鄉,劉,女,250
10506,新竹縣寶山鄉,徐,男,293
10506,新竹縣寶山鄉,徐,女,189
10506,新竹縣寶山鄉,蔡,男,227
10506,新竹縣寶山鄉,蔡,女,173
10506,新竹縣寶山鄉,吳,男,191
10506,新竹縣寶山鄉,吳,女,200
10506,新竹縣寶山鄉,邱,男,209
10506,新竹縣寶山鄉,邱,女,162
10506,新竹縣寶山鄉,鍾,男,202
10506,新竹縣寶山鄉,鍾,女,138
10506,新竹縣寶山鄉,何,男,210
10506,新竹縣寶山鄉,何,女,124
10506,新竹縣寶山鄉,彭,男,190
10506,新竹縣寶山鄉,彭,女,142
10506,新竹縣寶山鄉,范,男,173
10506,新竹縣寶山鄉,范,女,130
10506,新竹縣寶山鄉,盧,男,182
10506,新竹縣寶山鄉,盧,女,107
10506,新竹縣寶山鄉,楊,男,146
10506,新竹縣寶山鄉,楊,女,140
10506,新竹縣寶山鄉,王,男,123
10506,新竹縣寶山鄉,王,女,146
10506,新竹縣寶山鄉,呂,男,159
10506,新竹縣寶山鄉,呂,女,99
10506,新竹縣寶山鄉,葉,男,141
10506,新竹縣寶山鄉,葉,女,115
10506,新竹縣北埔鄉,彭,男,660
10506,新竹縣北埔鄉,彭,女,469
10506,新竹縣北埔鄉,陳,男,592
10506,新竹縣北埔鄉,陳,女,472
10506,新竹縣北埔鄉,林,男,319
10506,新竹縣北埔鄉,林,女,245
10506,新竹縣北埔鄉,黃,男,275
10506,新竹縣北埔鄉,黃,女,248
10506,新竹縣北埔鄉,劉,男,259
10506,新竹縣北埔鄉,劉,女,237
10506,新竹縣北埔鄉,張,男,225
10506,新竹縣北埔鄉,張,女,231
10506,新竹縣北埔鄉,李,男,189
10506,新竹縣北埔鄉,李,女,145
10506,新竹縣北埔鄉,姜,男,180
10506,新竹縣北埔鄉,姜,女,108
10506,新竹縣北埔鄉,范,男,172
10506,新竹縣北埔鄉,范,女,112
10506,新竹縣北埔鄉,莊,男,158
10506,新竹縣北埔鄉,莊,女,97
10506,新竹縣北埔鄉,徐,男,128
10506,新竹縣北埔鄉,徐,女,115
10506,新竹縣北埔鄉,邱,男,114
10506,新竹縣北埔鄉,邱,女,98
10506,新竹縣北埔鄉,羅,男,84
10506,新竹縣北埔鄉,羅,女,95
10506,新竹縣北埔鄉,楊,男,86
10506,新竹縣北埔鄉,楊,女,91
10506,新竹縣北埔鄉,王,男,82
10506,新竹縣北埔鄉,王,女,87
10506,新竹縣北埔鄉,吳,男,87
10506,新竹縣北埔鄉,吳,女,80
10506,新竹縣北埔鄉,謝,男,77
10506,新竹縣北埔鄉,謝,女,63
10506,新竹縣北埔鄉,葉,男,77
10506,新竹縣北埔鄉,葉,女,62
10506,新竹縣北埔鄉,朱,男,79
10506,新竹縣北埔鄉,朱,女,58
10506,新竹縣北埔鄉,蕭,男,64
10506,新竹縣北埔鄉,蕭,女,51
10506,新竹縣峨眉鄉,黃,男,329
10506,新竹縣峨眉鄉,黃,女,216
10506,新竹縣峨眉鄉,楊,男,203
10506,新竹縣峨眉鄉,楊,女,131
10506,新竹縣峨眉鄉,彭,男,191
10506,新竹縣峨眉鄉,彭,女,123
10506,新竹縣峨眉鄉,陳,男,142
10506,新竹縣峨眉鄉,陳,女,151
10506,新竹縣峨眉鄉,張,男,156
10506,新竹縣峨眉鄉,張,女,130
10506,新竹縣峨眉鄉,李,男,144
10506,新竹縣峨眉鄉,李,女,112
10506,新竹縣峨眉鄉,曾,男,136
10506,新竹縣峨眉鄉,曾,女,98
10506,新竹縣峨眉鄉,徐,男,124
10506,新竹縣峨眉鄉,徐,女,97
10506,新竹縣峨眉鄉,林,男,100
10506,新竹縣峨眉鄉,林,女,109
10506,新竹縣峨眉鄉,鍾,男,117
10506,新竹縣峨眉鄉,鍾,女,89
10506,新竹縣峨眉鄉,王,男,118
10506,新竹縣峨眉鄉,王,女,75
10506,新竹縣峨眉鄉,劉,男,95
10506,新竹縣峨眉鄉,劉,女,75
10506,新竹縣峨眉鄉,?,男,89
10506,新竹縣峨眉鄉,?,女,72
10506,新竹縣峨眉鄉,吳,男,74
10506,新竹縣峨眉鄉,吳,女,71
10506,新竹縣峨眉鄉,邱,男,77
10506,新竹縣峨眉鄉,邱,女,65
10506,新竹縣峨眉鄉,羅,男,67
10506,新竹縣峨眉鄉,羅,女,49
10506,新竹縣峨眉鄉,蔡,男,63
10506,新竹縣峨眉鄉,蔡,女,51
10506,新竹縣峨眉鄉,范,男,63
10506,新竹縣峨眉鄉,范,女,42
10506,新竹縣峨眉鄉,黎,男,53
10506,新竹縣峨眉鄉,黎,女,36
10506,新竹縣峨眉鄉,蘇,男,46
10506,新竹縣峨眉鄉,蘇,女,26
10506,新竹縣尖石鄉,陳,男,391
10506,新竹縣尖石鄉,陳,女,316
10506,新竹縣尖石鄉,林,男,354
10506,新竹縣尖石鄉,林,女,340
10506,新竹縣尖石鄉,黃,男,377
10506,新竹縣尖石鄉,黃,女,305
10506,新竹縣尖石鄉,劉,男,255
10506,新竹縣尖石鄉,劉,女,186
10506,新竹縣尖石鄉,李,男,219
10506,新竹縣尖石鄉,李,女,201
10506,新竹縣尖石鄉,張,男,211
10506,新竹縣尖石鄉,張,女,198
10506,新竹縣尖石鄉,田,男,224
10506,新竹縣尖石鄉,田,女,183
10506,新竹縣尖石鄉,邱,男,184
10506,新竹縣尖石鄉,邱,女,151
10506,新竹縣尖石鄉,徐,男,178
10506,新竹縣尖石鄉,徐,女,137
10506,新竹縣尖石鄉,江,男,154
10506,新竹縣尖石鄉,江,女,150
10506,新竹縣尖石鄉,羅,男,149
10506,新竹縣尖石鄉,羅,女,147
10506,新竹縣尖石鄉,高,男,152
10506,新竹縣尖石鄉,高,女,139
10506,新竹縣尖石鄉,賴,男,139
10506,新竹縣尖石鄉,賴,女,111
10506,新竹縣尖石鄉,曾,男,125
10506,新竹縣尖石鄉,曾,女,108
10506,新竹縣尖石鄉,葉,男,107
10506,新竹縣尖石鄉,葉,女,92
10506,新竹縣尖石鄉,謝,男,115
10506,新竹縣尖石鄉,謝,女,68
10506,新竹縣尖石鄉,鍾,男,90
10506,新竹縣尖石鄉,鍾,女,64
10506,新竹縣尖石鄉,何,男,83
10506,新竹縣尖石鄉,何,女,68
10506,新竹縣尖石鄉,吳,男,74
10506,新竹縣尖石鄉,吳,女,73
10506,新竹縣尖石鄉,王,男,62
10506,新竹縣尖石鄉,王,女,78
10506,新竹縣五峰鄉,陳,男,271
10506,新竹縣五峰鄉,陳,女,227
10506,新竹縣五峰鄉,林,男,226
10506,新竹縣五峰鄉,林,女,169
10506,新竹縣五峰鄉,趙,男,204
10506,新竹縣五峰鄉,趙,女,126
10506,新竹縣五峰鄉,張,男,189
10506,新竹縣五峰鄉,張,女,130
10506,新竹縣五峰鄉,朱,男,127
10506,新竹縣五峰鄉,朱,女,98
10506,新竹縣五峰鄉,曾,男,68
10506,新竹縣五峰鄉,曾,女,68
10506,新竹縣五峰鄉,羅,男,69
10506,新竹縣五峰鄉,羅,女,63
10506,新竹縣五峰鄉,李,男,70
10506,新竹縣五峰鄉,李,女,61
10506,新竹縣五峰鄉,黃,男,71
10506,新竹縣五峰鄉,黃,女,59
10506,新竹縣五峰鄉,周,男,64
10506,新竹縣五峰鄉,周,女,58
10506,新竹縣五峰鄉,彭,男,58
10506,新竹縣五峰鄉,彭,女,58
10506,新竹縣五峰鄉,戴,男,64
10506,新竹縣五峰鄉,戴,女,52
10506,新竹縣五峰鄉,高,男,52
10506,新竹縣五峰鄉,高,女,60
10506,新竹縣五峰鄉,呂,男,62
10506,新竹縣五峰鄉,呂,女,46
10506,新竹縣五峰鄉,王,男,47
10506,新竹縣五峰鄉,王,女,55
10506,新竹縣五峰鄉,吳,男,55
10506,新竹縣五峰鄉,吳,女,44
10506,新竹縣五峰鄉,何,男,54
10506,新竹縣五峰鄉,何,女,40
10506,新竹縣五峰鄉,宋,男,57
10506,新竹縣五峰鄉,宋,女,32
10506,新竹縣五峰鄉,楊,男,32
10506,新竹縣五峰鄉,楊,女,42
10506,新竹縣五峰鄉,夏,男,38
10506,新竹縣五峰鄉,夏,女,32
10506,苗栗縣苗栗市,劉,男,3218
10506,苗栗縣苗栗市,劉,女,3117
10506,苗栗縣苗栗市,陳,男,2667
10506,苗栗縣苗栗市,陳,女,3118
10506,苗栗縣苗栗市,黃,男,2941
10506,苗栗縣苗栗市,黃,女,2829
10506,苗栗縣苗栗市,徐,男,2728
10506,苗栗縣苗栗市,徐,女,2330
10506,苗栗縣苗栗市,林,男,2321
10506,苗栗縣苗栗市,林,女,2357
10506,苗栗縣苗栗市,張,男,2232
10506,苗栗縣苗栗市,張,女,2216
10506,苗栗縣苗栗市,謝,男,2215
10506,苗栗縣苗栗市,謝,女,2107
10506,苗栗縣苗栗市,邱,男,2129
10506,苗栗縣苗栗市,邱,女,1872
10506,苗栗縣苗栗市,李,男,1675
10506,苗栗縣苗栗市,李,女,1906
10506,苗栗縣苗栗市,吳,男,1729
10506,苗栗縣苗栗市,吳,女,1691
10506,苗栗縣苗栗市,羅,男,1386
10506,苗栗縣苗栗市,羅,女,1254
10506,苗栗縣苗栗市,楊,男,1266
10506,苗栗縣苗栗市,楊,女,1239
10506,苗栗縣苗栗市,彭,男,1232
10506,苗栗縣苗栗市,彭,女,1202
10506,苗栗縣苗栗市,賴,男,1176
10506,苗栗縣苗栗市,賴,女,1091
10506,苗栗縣苗栗市,江,男,917
10506,苗栗縣苗栗市,江,女,862
10506,苗栗縣苗栗市,葉,男,863
10506,苗栗縣苗栗市,葉,女,834
10506,苗栗縣苗栗市,王,男,645
10506,苗栗縣苗栗市,王,女,706
10506,苗栗縣苗栗市,湯,男,746
10506,苗栗縣苗栗市,湯,女,599
10506,苗栗縣苗栗市,何,男,678
10506,苗栗縣苗栗市,何,女,618
10506,苗栗縣苗栗市,胡,男,653
10506,苗栗縣苗栗市,胡,女,576
10506,苗栗縣頭份市,陳,男,5373
10506,苗栗縣頭份市,陳,女,5257
10506,苗栗縣頭份市,林,男,5016
10506,苗栗縣頭份市,林,女,4529
10506,苗栗縣頭份市,黃,男,4659
10506,苗栗縣頭份市,黃,女,4255
10506,苗栗縣頭份市,張,男,3029
10506,苗栗縣頭份市,張,女,3013
10506,苗栗縣頭份市,徐,男,2393
10506,苗栗縣頭份市,徐,女,2079
10506,苗栗縣頭份市,劉,男,1998
10506,苗栗縣頭份市,劉,女,1991
10506,苗栗縣頭份市,李,男,1765
10506,苗栗縣頭份市,李,女,1772
10506,苗栗縣頭份市,吳,男,1777
10506,苗栗縣頭份市,吳,女,1721
10506,苗栗縣頭份市,羅,男,1553
10506,苗栗縣頭份市,羅,女,1419
10506,苗栗縣頭份市,鍾,男,1386
10506,苗栗縣頭份市,鍾,女,1273
10506,苗栗縣頭份市,邱,男,1192
10506,苗栗縣頭份市,邱,女,1160
10506,苗栗縣頭份市,曾,男,1219
10506,苗栗縣頭份市,曾,女,1062
10506,苗栗縣頭份市,彭,男,1077
10506,苗栗縣頭份市,彭,女,1052
10506,苗栗縣頭份市,王,男,810
10506,苗栗縣頭份市,王,女,981
10506,苗栗縣頭份市,廖,男,858
10506,苗栗縣頭份市,廖,女,759
10506,苗栗縣頭份市,謝,男,765
10506,苗栗縣頭份市,謝,女,833
10506,苗栗縣頭份市,賴,男,807
10506,苗栗縣頭份市,賴,女,790
10506,苗栗縣頭份市,楊,男,717
10506,苗栗縣頭份市,楊,女,816
10506,苗栗縣頭份市,蔡,男,672
10506,苗栗縣頭份市,蔡,女,749
10506,苗栗縣頭份市,范,男,656
10506,苗栗縣頭份市,范,女,629
10506,苗栗縣苑裡鎮,陳,男,2897
10506,苗栗縣苑裡鎮,陳,女,2755
10506,苗栗縣苑裡鎮,鄭,男,2258
10506,苗栗縣苑裡鎮,鄭,女,1781
10506,苗栗縣苑裡鎮,張,男,1642
10506,苗栗縣苑裡鎮,張,女,1441
10506,苗栗縣苑裡鎮,李,男,1589
10506,苗栗縣苑裡鎮,李,女,1369
10506,苗栗縣苑裡鎮,林,男,1318
10506,苗栗縣苑裡鎮,林,女,1319
10506,苗栗縣苑裡鎮,黃,男,1029
10506,苗栗縣苑裡鎮,黃,女,1007
10506,苗栗縣苑裡鎮,劉,男,1030
10506,苗栗縣苑裡鎮,劉,女,884
10506,苗栗縣苑裡鎮,吳,男,920
10506,苗栗縣苑裡鎮,吳,女,938
10506,苗栗縣苑裡鎮,王,男,798
10506,苗栗縣苑裡鎮,王,女,717
10506,苗栗縣苑裡鎮,郭,男,721
10506,苗栗縣苑裡鎮,郭,女,603
10506,苗栗縣苑裡鎮,邱,男,617
10506,苗栗縣苑裡鎮,邱,女,518
10506,苗栗縣苑裡鎮,賴,男,560
10506,苗栗縣苑裡鎮,賴,女,528
10506,苗栗縣苑裡鎮,蔡,男,480
10506,苗栗縣苑裡鎮,蔡,女,517
10506,苗栗縣苑裡鎮,葉,男,437
10506,苗栗縣苑裡鎮,葉,女,336
10506,苗栗縣苑裡鎮,羅,男,390
10506,苗栗縣苑裡鎮,羅,女,382
10506,苗栗縣苑裡鎮,徐,男,348
10506,苗栗縣苑裡鎮,徐,女,329
10506,苗栗縣苑裡鎮,楊,男,341
10506,苗栗縣苑裡鎮,楊,女,331
10506,苗栗縣苑裡鎮,曾,男,349
10506,苗栗縣苑裡鎮,曾,女,316
10506,苗栗縣苑裡鎮,呂,男,335
10506,苗栗縣苑裡鎮,呂,女,300
10506,苗栗縣苑裡鎮,許,男,305
10506,苗栗縣苑裡鎮,許,女,330
10506,苗栗縣通霄鎮,陳,男,2062
10506,苗栗縣通霄鎮,陳,女,1861
10506,苗栗縣通霄鎮,張,男,1554
10506,苗栗縣通霄鎮,張,女,1171
10506,苗栗縣通霄鎮,李,男,1231
10506,苗栗縣通霄鎮,李,女,1003
10506,苗栗縣通霄鎮,黃,男,1147
10506,苗栗縣通霄鎮,黃,女,1012
10506,苗栗縣通霄鎮,林,男,819
10506,苗栗縣通霄鎮,林,女,957
10506,苗栗縣通霄鎮,吳,男,827
10506,苗栗縣通霄鎮,吳,女,767
10506,苗栗縣通霄鎮,邱,男,686
10506,苗栗縣通霄鎮,邱,女,510
10506,苗栗縣通霄鎮,徐,男,666
10506,苗栗縣通霄鎮,徐,女,513
10506,苗栗縣通霄鎮,羅,男,655
10506,苗栗縣通霄鎮,羅,女,490
10506,苗栗縣通霄鎮,鄭,男,534
10506,苗栗縣通霄鎮,鄭,女,541
10506,苗栗縣通霄鎮,王,男,578
10506,苗栗縣通霄鎮,王,女,469
10506,苗栗縣通霄鎮,劉,男,461
10506,苗栗縣通霄鎮,劉,女,455
10506,苗栗縣通霄鎮,賴,男,475
10506,苗栗縣通霄鎮,賴,女,424
10506,苗栗縣通霄鎮,曾,男,389
10506,苗栗縣通霄鎮,曾,女,342
10506,苗栗縣通霄鎮,蔡,男,356
10506,苗栗縣通霄鎮,蔡,女,340
10506,苗栗縣通霄鎮,許,男,293
10506,苗栗縣通霄鎮,許,女,283
10506,苗栗縣通霄鎮,洪,男,307
10506,苗栗縣通霄鎮,洪,女,248
10506,苗栗縣通霄鎮,謝,男,304
10506,苗栗縣通霄鎮,謝,女,225
10506,苗栗縣通霄鎮,古,男,278
10506,苗栗縣通霄鎮,古,女,188
10506,苗栗縣通霄鎮,余,男,225
10506,苗栗縣通霄鎮,余,女,211
10506,苗栗縣竹南鎮,陳,男,5980
10506,苗栗縣竹南鎮,陳,女,5714
10506,苗栗縣竹南鎮,林,男,5600
10506,苗栗縣竹南鎮,林,女,5014
10506,苗栗縣竹南鎮,黃,男,2458
10506,苗栗縣竹南鎮,黃,女,2421
10506,苗栗縣竹南鎮,張,男,2162
10506,苗栗縣竹南鎮,張,女,2139
10506,苗栗縣竹南鎮,李,男,1473
10506,苗栗縣竹南鎮,李,女,1482
10506,苗栗縣竹南鎮,劉,男,1391
10506,苗栗縣竹南鎮,劉,女,1346
10506,苗栗縣竹南鎮,王,男,1322
10506,苗栗縣竹南鎮,王,女,1295
10506,苗栗縣竹南鎮,吳,男,1184
10506,苗栗縣竹南鎮,吳,女,1201
10506,苗栗縣竹南鎮,葉,男,1259
10506,苗栗縣竹南鎮,葉,女,1111
10506,苗栗縣竹南鎮,蔡,男,1052
10506,苗栗縣竹南鎮,蔡,女,983
10506,苗栗縣竹南鎮,許,男,904
10506,苗栗縣竹南鎮,許,女,905
10506,苗栗縣竹南鎮,鄭,男,908
10506,苗栗縣竹南鎮,鄭,女,841
10506,苗栗縣竹南鎮,謝,男,827
10506,苗栗縣竹南鎮,謝,女,763
10506,苗栗縣竹南鎮,楊,男,763
10506,苗栗縣竹南鎮,楊,女,767
10506,苗栗縣竹南鎮,徐,男,728
10506,苗栗縣竹南鎮,徐,女,764
10506,苗栗縣竹南鎮,郭,男,716
10506,苗栗縣竹南鎮,郭,女,684
10506,苗栗縣竹南鎮,邱,男,695
10506,苗栗縣竹南鎮,邱,女,703
10506,苗栗縣竹南鎮,鍾,男,674
10506,苗栗縣竹南鎮,鍾,女,682
10506,苗栗縣竹南鎮,曾,男,628
10506,苗栗縣竹南鎮,曾,女,644
10506,苗栗縣竹南鎮,洪,男,569
10506,苗栗縣竹南鎮,洪,女,553
10506,苗栗縣後龍鎮,陳,男,2658
10506,苗栗縣後龍鎮,陳,女,2388
10506,苗栗縣後龍鎮,林,男,1505
10506,苗栗縣後龍鎮,林,女,1334
10506,苗栗縣後龍鎮,張,男,1322
10506,苗栗縣後龍鎮,張,女,1080
10506,苗栗縣後龍鎮,黃,男,1165
10506,苗栗縣後龍鎮,黃,女,971
10506,苗栗縣後龍鎮,李,男,769
10506,苗栗縣後龍鎮,李,女,735
10506,苗栗縣後龍鎮,劉,男,660
10506,苗栗縣後龍鎮,劉,女,655
10506,苗栗縣後龍鎮,蔡,男,656
10506,苗栗縣後龍鎮,蔡,女,564
10506,苗栗縣後龍鎮,吳,男,602
10506,苗栗縣後龍鎮,吳,女,540
10506,苗栗縣後龍鎮,王,男,596
10506,苗栗縣後龍鎮,王,女,496
10506,苗栗縣後龍鎮,鄭,男,523
10506,苗栗縣後龍鎮,鄭,女,470
10506,苗栗縣後龍鎮,洪,男,574
10506,苗栗縣後龍鎮,洪,女,404
10506,苗栗縣後龍鎮,呂,男,486
10506,苗栗縣後龍鎮,呂,女,341
10506,苗栗縣後龍鎮,謝,男,411
10506,苗栗縣後龍鎮,謝,女,389
10506,苗栗縣後龍鎮,朱,男,405
10506,苗栗縣後龍鎮,朱,女,348
10506,苗栗縣後龍鎮,楊,男,373
10506,苗栗縣後龍鎮,楊,女,351
10506,苗栗縣後龍鎮,杜,男,401
10506,苗栗縣後龍鎮,杜,女,304
10506,苗栗縣後龍鎮,趙,男,416
10506,苗栗縣後龍鎮,趙,女,286
10506,苗栗縣後龍鎮,葉,男,337
10506,苗栗縣後龍鎮,葉,女,299
10506,苗栗縣後龍鎮,彭,男,319
10506,苗栗縣後龍鎮,彭,女,293
10506,苗栗縣後龍鎮,許,男,290
10506,苗栗縣後龍鎮,許,女,260
10506,苗栗縣卓蘭鎮,詹,男,1813
10506,苗栗縣卓蘭鎮,詹,女,1325
10506,苗栗縣卓蘭鎮,劉,男,646
10506,苗栗縣卓蘭鎮,劉,女,580
10506,苗栗縣卓蘭鎮,張,男,602
10506,苗栗縣卓蘭鎮,張,女,586
10506,苗栗縣卓蘭鎮,黃,男,592
10506,苗栗縣卓蘭鎮,黃,女,516
10506,苗栗縣卓蘭鎮,陳,男,494
10506,苗栗縣卓蘭鎮,陳,女,516
10506,苗栗縣卓蘭鎮,林,男,426
10506,苗栗縣卓蘭鎮,林,女,429
10506,苗栗縣卓蘭鎮,賴,男,385
10506,苗栗縣卓蘭鎮,賴,女,261
10506,苗栗縣卓蘭鎮,徐,男,326
10506,苗栗縣卓蘭鎮,徐,女,278
10506,苗栗縣卓蘭鎮,李,男,267
10506,苗栗縣卓蘭鎮,李,女,280
10506,苗栗縣卓蘭鎮,吳,男,279
10506,苗栗縣卓蘭鎮,吳,女,264
10506,苗栗縣卓蘭鎮,廖,男,231
10506,苗栗縣卓蘭鎮,廖,女,204
10506,苗栗縣卓蘭鎮,羅,男,207
10506,苗栗縣卓蘭鎮,羅,女,178
10506,苗栗縣卓蘭鎮,邱,男,210
10506,苗栗縣卓蘭鎮,邱,女,168
10506,苗栗縣卓蘭鎮,蔡,男,177
10506,苗栗縣卓蘭鎮,蔡,女,178
10506,苗栗縣卓蘭鎮,謝,男,180
10506,苗栗縣卓蘭鎮,謝,女,168
10506,苗栗縣卓蘭鎮,曾,男,206
10506,苗栗縣卓蘭鎮,曾,女,141
10506,苗栗縣卓蘭鎮,王,男,143
10506,苗栗縣卓蘭鎮,王,女,169
10506,苗栗縣卓蘭鎮,江,男,120
10506,苗栗縣卓蘭鎮,江,女,139
10506,苗栗縣卓蘭鎮,葉,男,137
10506,苗栗縣卓蘭鎮,葉,女,109
10506,苗栗縣卓蘭鎮,彭,男,105
10506,苗栗縣卓蘭鎮,彭,女,90
10506,苗栗縣大湖鄉,吳,男,714
10506,苗栗縣大湖鄉,吳,女,555
10506,苗栗縣大湖鄉,陳,男,596
10506,苗栗縣大湖鄉,陳,女,507
10506,苗栗縣大湖鄉,劉,男,574
10506,苗栗縣大湖鄉,劉,女,491
10506,苗栗縣大湖鄉,黃,男,450
10506,苗栗縣大湖鄉,黃,女,403
10506,苗栗縣大湖鄉,張,男,421
10506,苗栗縣大湖鄉,張,女,397
10506,苗栗縣大湖鄉,邱,男,424
10506,苗栗縣大湖鄉,邱,女,306
10506,苗栗縣大湖鄉,徐,男,424
10506,苗栗縣大湖鄉,徐,女,304
10506,苗栗縣大湖鄉,謝,男,386
10506,苗栗縣大湖鄉,謝,女,322
10506,苗栗縣大湖鄉,林,男,354
10506,苗栗縣大湖鄉,林,女,346
10506,苗栗縣大湖鄉,李,男,311
10506,苗栗縣大湖鄉,李,女,330
10506,苗栗縣大湖鄉,彭,男,259
10506,苗栗縣大湖鄉,彭,女,217
10506,苗栗縣大湖鄉,賴,男,221
10506,苗栗縣大湖鄉,賴,女,197
10506,苗栗縣大湖鄉,詹,男,183
10506,苗栗縣大湖鄉,詹,女,146
10506,苗栗縣大湖鄉,楊,男,157
10506,苗栗縣大湖鄉,楊,女,157
10506,苗栗縣大湖鄉,葉,男,174
10506,苗栗縣大湖鄉,葉,女,140
10506,苗栗縣大湖鄉,廖,男,170
10506,苗栗縣大湖鄉,廖,女,131
10506,苗栗縣大湖鄉,傅,男,167
10506,苗栗縣大湖鄉,傅,女,127
10506,苗栗縣大湖鄉,羅,男,124
10506,苗栗縣大湖鄉,羅,女,93
10506,苗栗縣大湖鄉,范,男,126
10506,苗栗縣大湖鄉,范,女,87
10506,苗栗縣大湖鄉,曾,男,91
10506,苗栗縣大湖鄉,曾,女,82
10506,苗栗縣公館鄉,劉,男,2226
10506,苗栗縣公館鄉,劉,女,1703
10506,苗栗縣公館鄉,陳,男,1116
10506,苗栗縣公館鄉,陳,女,1088
10506,苗栗縣公館鄉,張,男,1069
10506,苗栗縣公館鄉,張,女,995
10506,苗栗縣公館鄉,邱,男,1078
10506,苗栗縣公館鄉,邱,女,913
10506,苗栗縣公館鄉,黃,男,1017
10506,苗栗縣公館鄉,黃,女,971
